user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
IX2NF2I9DDFU,b7926f5d0b345,1541228501,300,interaction item image,2571060,MX,"Puerto Vallarta, Mexico",mobile,,,
6A7MP8FJ82EX,3dfd1cc44ef97,1541037391,285,interaction item image,6451832,BR,"Gramado, Brazil",mobile,,,
T7VTDABJG734,1165ee12efe4d,1541197942,27,interaction item info,2810634,US,"Providencia Island, Colombia",mobile,,,
KSB8FDJGDC83,934b51c936747,1541082393,21,interaction item rating,48912,IL,"Paris, France",mobile,,,
X4UA6EKE5HFI,d4bb2289241d4,1541523365,10,interaction item image,1986501,RU,"Kata Beach, Thailand",mobile,,,
31XMA5TJ5OAO,ac36c4d2fcf05,1541353812,2,filter selection,Breakfast Included,AT,"Salzburg, Austria",mobile,Breakfast Included,,
9FJ1NUZ7C7VE,95b402d1ab224,1541184201,11,interaction item image,3152234,BR,"Rio de Janeiro, Brazil",mobile,,,
K7SQY50UD60U,30aee9b73c740,1541355759,10,interaction item image,37534,DE,"Istanbul, Turkey",mobile,,,
K9C1RZQ7N08R,2bff98f54d7de,1541263526,40,interaction item image,3200868,CA,"Marrakech, Morocco",mobile,,,
F2VR0N6D6762,fd81c3cfce263,1541162612,7,filter selection,Hostal (ES),IL,"Bucharest, Romania",desktop,Excellent Rating|5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,
RU2VLDU0BGT8,68014b3a74e6c,1541096690,10,clickout item,2857612,BR,"Aparecida, Brazil",desktop,Sort by Price,5825024|6220602|8312936|2857612|4381894|8384966|9615270|3243136|2320266|4377376|4980168|5827640|6831172|7033474|5460212|6510356|6241210|5949370|2517294|1949255|2024973|6552546|2034635|2321548,36|41|41|45|45|45|45|50|54|56|56|56|57|61|68|68|76|77|99|118|130|135|226|271
E8GGWYF49DRH,db641a8c785d3,1541041661,1,interaction item image,3377332,BR,"Ubatuba, Brazil",mobile,,,
LTGP8C79DMIX,1805881f2b2cc,1541046114,7,filter selection,Car Park,BR,"Paraty, Brazil",desktop,Excellent Rating|Free WiFi (Combined)|Air Conditioning|Swimming Pool (Combined Filter)|Pet Friendly|Car Park,,
D58095S458VR,c2cf944d5090f,1541499693,178,interaction item image,1320938,ES,"London, United Kingdom",desktop,,,
IHASIGGM84BC,31dff630d87f0,1541515924,60,interaction item deals,1014241,HK,"Karuizawa, Japan",mobile,,,
55VPIIY0NF0H,ae8405bfcc2a0,1541311109,1,filter selection,3 Star,ES,"Llivia, Spain",mobile,3 Star,,
H8HTXAPR6S20,872a369af1d16,1541431319,105,interaction item image,915331,DE,"Barcelona, Spain",desktop,,,
AZJT66P6EBH9,f51e88ab4ce55,1541465703,108,interaction item image,2419752,MX,"Queretaro, Mexico",mobile,,,
8S28F5VNPT2B,21548de32ed12,1541085115,16,clickout item,12750,SG,"Paris, France",tablet,Best Value,2632774|12181|49133|12205|99818|12281|809401|50547|50060|12750|2548898|50466|1423358|50648|153359|1122888|3826284|7751220|1402885|8956470|11957|49364|50123|99846|99941,56|118|121|99|101|135|68|138|99|92|55|137|123|113|120|52|48|45|107|121|112|84|128|131|119
B877Y5TDU0LO,27da65575401f,1541537691,67,interaction item image,33420,GR,"Patra, Greece",desktop,,,
YKW7R7WSN50G,1b6a3f7b3e4e2,1541153590,68,interaction item image,6005580,IN,"Ajmer, India",mobile,,,
OR5X265S70E3,339af79f76929,1541232595,3,clickout item,747596,DE,"Stralsund, Germany",mobile,Focus on Distance,1663629|6067|747596|86416|339781|1120459|17767|7283690|4998426|7995232|9511480|8829710|8455476|9457642|8905582|7213412,174|130|105|190|101|124|232|70|120|90|100|78|82|100|80|120
EDSQALGW7E97,1226b7ebb6b06,1541381118,26,change of sort order,rating only,JP,"Okayama, Japan",desktop,,,
746FP8JA9SBE,5b636f433d34a,1541424901,1,search for destination,"Hyderabad, India",IN,"Hyderabad, India",desktop,,,
XZ5HSS9QZCL6,3e452e2eb0712,1541090222,1,filter selection,Excellent Rating,AR,"Ushuaia, Argentina",desktop,Excellent Rating,,
XMGF5C4P7GL6,dc511a9d46cd1,1541089912,123,interaction item deals,30960,US,"Salzburg, Austria",mobile,,,
G283O1A92QBP,05525e747ace4,1541081779,474,interaction item image,17243,GR,"Rome, Italy",desktop,,,
XU9CK94SKVMU,288d288af6a0c,1541039226,144,interaction item image,1021807,AR,"Puerto Iguazú, Argentina",mobile,,,
NT6R9DA1IDRS,995a37199d8e6,1541497265,13,interaction item deals,1043238,BR,"Porto de Galinhas, Brazil",mobile,,,
8DHTOX3AZ899,229a2f5c46aef,1541092343,228,interaction item rating,4097532,IT,"Abetone, Italy",desktop,,,
RJDIU8782B5E,e033ad907c6e0,1541202387,3,interaction item rating,16073,IT,"Guía de Isora, Spain",mobile,,,
WE7JFYDDQYBE,d74170c0ddbd0,1541272690,29,filter selection,5 Star,TR,"Istanbul, Turkey",desktop,Hotel|5 Star|4 Star|Motel|Resort|Hostal (ES),,
3X9X1PONNE3H,b9b927b204791,1541222033,160,interaction item image,9478474,IN,"Kolkata, India",desktop,,,
JGT36HN214Z7,4b2421616ac0e,1541140299,72,interaction item image,220726,AU,"Corlette, Australia",mobile,,,
HW0PPBEO737U,bc8adaf657d5d,1541104259,3,search for poi,Al Barsha,AA,"Dubai, United Arab Emirates",mobile,Focus on Distance,,
0E638PDUE4HK,363f77a8e8608,1541513913,4,interaction item image,2559498,AA,"Sohar, Oman",desktop,,,
0278S42C297O,b5bb29825c04d,1541252435,1,clickout item,47252,UK,"London, United Kingdom",desktop,,47252|4738188|5410228|8990998|2339854|7779680|5736652|46390|1707629|9812028|84454|2211504|530376|2258962|2057304|529771|6443320|9438390|8382302|2092692|47160|48084|1718993|46591|4852818,120|113|134|79|72|68|131|92|67|113|143|85|85|188|107|181|269|107|83|113|229|122|44|74|131
0NQX50YYK88O,282cc1c9769a7,1541473714,234,interaction item image,10301092,US,"Lake Arrowhead, USA",mobile,,,
CVIDR70BPV1D,24db7ef94771f,1541344937,35,change of sort order,interaction sort button,UK,"York, United Kingdom",mobile,,,
C6DO7S1T82DI,f61d6a09a1776,1541097186,37,interaction item image,1649711,GR,"Istanbul, Turkey",mobile,,,
V8N7T51SF9WT,957df0eee00f8,1541349993,106,interaction item image,1890753,DE,"New York, USA",desktop,,,
B5BOHIQLOHOU,91193664ab971,1541442929,20,interaction item image,1453941,TR,"Kızılcahamam, Turkey",mobile,,,
QPXE6AZ9ASKL,8d38436298360,1541073701,106,interaction item image,6810658,UK,"London, United Kingdom",mobile,,,
VZDEKEEG3KBW,12ec065326c5b,1541040756,322,interaction item image,3843812,CO,"Miami Beach, USA",desktop,,,
Y1TKXRRN6HF8,ed887852e504f,1541436624,8,interaction item image,514756,BR,"Barreirinhas, Brazil",desktop,,,
J06ZKBA4R126,22427bfbf9479,1541334004,5,interaction item image,3929122,BR,"Santos, Brazil",desktop,,,
PP4J132U2W1J,e70407b4429c9,1541528075,21,interaction item image,42262,UK,"Amsterdam, Netherlands",mobile,,,
X4XZ3V63AVYC,efe1b290448eb,1541433182,25,interaction item image,67401,US,"Orlando, USA",desktop,,,
659GSSP5QFN9,255996dcfadf0,1541032733,3,change of sort order,price only,JP,"Kyoto, Japan",desktop,,,
CUENFL2QZL9N,73b189e634f52,1541173572,145,interaction item image,5887390,BR,"Penha, Brazil",mobile,,,
YT2S2IPHOTPW,b6edc3e0c0054,1541169367,1,filter selection,Hotel,IN,"Yercaud, India",mobile,Hotel|Resort,,
L96WVTTF5IRJ,7cea39510905f,1541202927,115,interaction item image,9627396,ES,"Cordoba, Spain",desktop,,,
UAAJWU29DH48,262fd9d8266be,1541544142,39,clickout item,40732,ES,"Seville, Spain",desktop,Sort by Price,40732|1411963|1054130|6319828|1707803|159122|780918|1540339|4383770|1106130|7124782|780908|1267807|2254414|40108|1947333|4390504|150441|150442|547876|547976|2709093|9997720|780913|3875150,5|5|26|26|28|29|30|31|31|32|33|34|34|34|35|35|35|36|36|36|36|36|36|37|37
CNPYF186A4H4,c92c3b185cf7d,1541489679,30,interaction item image,5111052,JP,"Urayasu, Japan",mobile,,,
SED22A7BY7SC,afda3640afdea,1541228032,15,interaction item image,1552745,MY,"Malacca, Malaysia",mobile,,,
7I3A0Q07IV08,f3bc91c5d15ed,1541546342,78,interaction item image,2047409,BR,"Morro de São Paulo, Brazil",mobile,,,
U7NBLOFSL4QJ,863e38005dfa7,1541470253,137,interaction item image,62235,US,"Galveston, USA",desktop,,,
O5N62DAL9EDV,53339c3b8b3dc,1541319700,71,interaction item image,6472764,CH,"Seville, Spain",desktop,,,
70N26P37MPJC,0dcb42e1a4f63,1541223677,6,search for destination,"Los Angeles, USA",US,"Los Angeles, USA",mobile,,,
0HM40FRC7G8Y,f538653810c8f,1541361397,270,interaction item image,111991,IT,"Viareggio, Italy",mobile,,,
LM001XW29DZC,34d54d4beec5e,1541382959,382,interaction item image,104797,AR,"Recife, Brazil",mobile,,,
6AACDRPXDL9L,057dc644bb0b3,1541320303,1,search for poi,Tokyo Disneyland,JP,"Urayasu, Japan",mobile,,,
RVOYZOEACQDB,8fe69ca930710,1541542907,17,interaction item image,4730800,BR,"Petrópolis, Brazil",mobile,,,
8P9TJB03F6ZW,85e450967caea,1541335986,249,interaction item image,1883993,BR,"Ouro Preto, Brazil",desktop,,,
HFP2L1LPRRTL,14c9493fa6aeb,1541065524,34,interaction item image,344506,AU,"Legian, Indonesia",desktop,,,
TKPN03A0X2V9,d6dda62337d91,1541415617,36,interaction item image,59167,US,"Las Vegas, USA",mobile,,,
9B1RIDT6N7VF,8f0738caf2491,1541437023,68,interaction item image,1257732,US,"Philadelphia, USA",tablet,,,
OL2Q90IB1K3M,29cfd5b222d92,1541191637,67,interaction item image,348106,AR,"Cartagena, Colombia",mobile,,,
RB7IWWSTY98R,39f83f96bb0db,1541375526,141,interaction item image,101741,BR,"Miami Beach, USA",mobile,,,
DB84V08D71J6,6c15af7aa153f,1541262606,2,clickout item,100227,MX,"Cancun, Mexico",mobile,,42459|34435|32676|5824314|34436|2443196|42686|34437|1995769|1954167|2196232|100227|1775073|684821|100216|239251|489176|100230|2593763|34448|42378|1102036|100226|34474|34429,191|197|287|434|378|398|413|329|227|160|110|136|269|264|461|288|170|121|265|176|230|227|393|178|345
JISURB5LK6IG,b42f516c7ba8a,1541328805,71,interaction item image,101947,AU,"Cairns, Australia",desktop,,,
1CV10H2SVZ70,a7313ceddbefc,1541280124,27,interaction item image,1355057,UK,"Solihull, United Kingdom",desktop,,,
1EHMIDWGOM7A,2f33826517ff6,1541532453,4,clickout item,1387718,UK,"Ascot, United Kingdom",tablet,,5409668|19275|7339392|19272|1401868|19709|465866|47032|1482891|1833865|10829098|11069720|1709191|137946|1387718|46684|1387720|633506|2339400|5466186|664421|4800304|8820780|633541|529756,75|100|86|135|83|78|114|73|557|137|210|172|57|46|40|37|42|86|102|72|56|52|40|101|123
PJPQ7SD3XEIZ,c5a1d73f51afc,1541517600,33,interaction item image,1137370,BR,"Arraial do Cabo, Brazil",mobile,,,
GW1JZYIBP86F,b1378b5b37e76,1541349884,105,change of sort order,interaction sort button,MY,"Kuala Lumpur, Malaysia",mobile,,,
RWQXACM9T1IU,e12eaf6331868,1541409167,4,interaction item image,109150,AU,"Coffs Harbour, Australia",desktop,,,
F0C5S3YKZOH5,1ff1847e615f0,1541076652,36,clickout item,930287,CH,"Amsterdam, Netherlands",desktop,,3135525|82384|42231|105916|100620|3207241|5210590|4518106|85130|105854|42094|930287|1263502|5969720|106977|9773310|996545|1046808|2239238|147252|3228222|996581|1276767|1559727|5592002,77|87|69|90|64|75|76|57|82|85|64|81|89|60|89|65|89|78|63|82|78|80|76|73|82
27DL8DJPBIQW,f77cae731f9fc,1541414349,14,interaction item image,2884070,ZA,"Durban, South Africa",desktop,,,
VL4A42XUDUB6,3b4988198bcc1,1541077890,3,change of sort order,price only,BR,"Gramado, Brazil",desktop,,,
TQ83DJGB6B74,871b35e1006da,1541372392,23,interaction item image,962211,BR,"Porto de Galinhas, Brazil",desktop,,,
7T777DXF5DJ2,0b2bd5a9d37e5,1541505773,9,interaction item image,1510433,BR,"São Miguel dos Milagres, Brazil",desktop,,,
XRL15B6VUSXW,cbf43ebdfdfdb,1541540992,24,interaction item image,6235744,NO,"Konya, Turkey",mobile,,,
MXBN6TLH6844,6e00a01eff52d,1541227104,208,interaction item image,105814,UK,"Amsterdam, Netherlands",mobile,,,
J6OOB294L6B8,6a87efaf286e3,1541229656,21,interaction item info,4343390,MY,"Malacca, Malaysia",mobile,,,
0KT57GSMW1SC,6911c0a96b9b2,1541392257,173,interaction item image,6101742,US,"Los Angeles, USA",mobile,,,
E41D0JS09D7S,594269fb8c93f,1541165217,31,interaction item image,2852992,UK,"Krakow, Poland",desktop,,,
BSLJYG8RS8K4,85b377942d374,1541101172,30,interaction item image,2581427,AU,"Nusa Dua, Indonesia",mobile,,,
Z1NCAYR6K37H,a84694e64a619,1541117835,4,interaction item rating,2792004,BR,"Praia Grande, Brazil",desktop,,,
3EP7AJX58PR1,6dde970659268,1541165873,67,interaction item image,4086498,TR,"Ürgüp, Turkey",mobile,,,
VS35T9DRVHAQ,73d66a67e2c75,1541190105,16,clickout item,56654,US,"Somerville, USA",desktop,Hotel|Motel|Good Rating|Sort by Price|3 Star|4 Star|5 Star,4841656|56654|77042|65169|77266|71644|3152338|1019289|383821|8500|5860720|3184619|317371|317341|488251|8497|992503|7018844|369726|8399216|75275|8489|315341|373986|8496,604|663|698|736|779|886|139|160|174|190|197|202|228|242|242|244|244|244|246|246|247|250|250|250|251
N1TNIITQ238I,80ee78bd1168f,1541351779,167,interaction item image,5261,IE,"Munich, Germany",desktop,,,
UXHI68D82YXE,c0d13cb6037f2,1541416383,27,change of sort order,interaction sort button,UK,"London, United Kingdom",mobile,,,
OL6IA7K230KR,2c6b4a218ebea,1541455902,37,filter selection,Excellent Rating,HU,"Kumköy, Turkey",desktop,5 Star|Hotel|Resort|Excellent Rating,,
TQB48QWKTZXW,e4ce71f55667a,1541265792,43,interaction item image,1776269,BR,"Maceió, Brazil",desktop,,,
KUW3X9UG6E3S,908b3f2bd2d29,1541273130,16,interaction item image,207891,ES,"Toulouse, France",mobile,,,
FQ0JQV7B5BHP,30f45fd01fcb8,1541157374,386,interaction item image,3471520,AU,"Singapore, Singapore",desktop,,,
VXEGMS77L65N,2b13f80e8eba3,1541087955,1,change of sort order,interaction sort button,GR,"Athens, Greece",tablet,,,
85E652NO7PVB,bc45a311beda2,1541127811,67,interaction item image,348371,MY,"Batu Ferringhi, Malaysia",desktop,,,
A5YG3YOUOR15,4bd82ada67701,1541245654,40,interaction item image,3207728,RO,"Craiova, Romania",mobile,,,
CGY5A9M2774T,c3387bbbe9cae,1541419901,28,clickout item,3822132,BR,"Arraial do Cabo, Brazil",desktop,Sort by Price,3822132|2677618|2030481|2505520|2674572|2771620|2780866|2811530|4023418|4024584|4638392|4944054|5172340|5412014|5412596|5760184|5888594|6146404|6198962|6675194|6728950|6731222|6823668|7345552|7352378,112|166|205|162|162|183|141|122|202|151|271|317|120|181|181|161|164|141|128|192|167|225|90|171|157
6C80JWL6GQ7I,7c81e4ad93edd,1541210009,124,interaction item image,104506,BR,"Belo Horizonte, Brazil",desktop,,,
72WMIAPQQ831,9650695768262,1541442288,48,interaction item image,400006,GR,"Brussels, Belgium",desktop,,,
WIR30JP9270X,ed24c0cff6353,1541053120,165,interaction item image,10426376,US,"Destin, USA",mobile,,,
TITV0S3CR4LW,08846f64f5b95,1541153734,3,clickout item,48508,FR,"Thyez, France",mobile,,48508|2254434|1770645|2418113|2575214|659396|1441037|844571|5051782|6787084|1385870|1373446|2468728|2304538|1287504|7800032|10373400|7224952|2590691|1217446|4415900|10793016|2333386|3964400|10607086,78|76|124|81|56|90|46|98|77|110|92|131|102|39|75|112|137|47|236|75|102|74|69|80|57
D7IYTAEF68WG,145cbb161d9a4,1541055896,108,interaction item image,2554600,NZ,"Kaikoura, New Zealand",tablet,,,
EKX8872GS53O,0c6b8c5270fd2,1541456320,129,interaction item image,18450,UK,"London, United Kingdom",desktop,,,
MEC0JFNVR11M,9c268c8da395a,1541321646,37,interaction item image,1624583,UK,"Rzeszów, Poland",mobile,,,
77J5V9XBRJ05,509b4b8334f88,1541123981,13,interaction item image,43133,MX,"Puebla, Mexico",mobile,,,
DBZFRQMK7AZ6,f031c7b8db646,1541091839,9,interaction item image,62653,US,"Portland, USA",desktop,,,
K54WESVP0250,9baafc4e2b02a,1541457063,65,interaction item image,1890591,ZA,"Durban, South Africa",mobile,,,
FFU1VEMU082V,322e940a72b2b,1541456127,26,interaction item image,82465,UK,"Paris, France",desktop,,,
V64CZX5IUBV7,b88a222110814,1541467614,182,interaction item image,1997027,MX,"Oaxaca, Mexico",mobile,,,
6JWWFFNUMY6Y,58a263c18b945,1541367094,758,interaction item image,36455,TR,"Ankara, Turkey",mobile,,,
AEOS8ZD3Q6MM,3b5bfc51108b4,1541532992,2,interaction item image,6623552,MX,"Mazatlán, Mexico",mobile,,,
DEGLR8ME6HDJ,2e513809a4233,1541544244,110,interaction item image,12663,UK,"London, United Kingdom",mobile,,,
6430ZUYG0CMX,cc62b30f8ba5c,1541155937,8,interaction item image,930281,CA,"Montréal, Canada",desktop,,,
O5N62DAL9EDV,53339c3b8b3dc,1541320932,298,interaction item image,7455,CH,"Seville, Spain",desktop,,,
LMV399A3UA1T,cefcf84d01c8b,1541167083,40,interaction item image,9717,SG,"Patong Beach, Thailand",desktop,,,
VK46SJYL0FJU,9def335fbadc3,1541179938,5,filter selection,Resort,US,"Dallas, USA",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,
KDPYGHU2MNQS,dc5c26da22d41,1541216250,4,interaction item info,959727,MX,"Isla Mujeres, Mexico",mobile,,,
C02FA2M1L72A,41d1241bfb9f0,1541476174,5,interaction item image,95652,AU,"Sydney, Australia",mobile,,,
SNYOODDCNVDZ,810e37f6c61d7,1541338513,2,search for destination,"Itoman, Japan",JP,"Itoman, Japan",mobile,,,
D7DPHLNWWK3S,c41db362b1681,1541236006,27,interaction item image,6893402,AU,"Seoul, South Korea",tablet,,,
63RB7T6AWZYP,282b9934c3671,1541535073,82,interaction item image,1022653,IN,"Munnar, India",mobile,,,
R4YN103GBAT1,d730b5beae7f5,1541471146,28,interaction item image,102751,US,"Lake Buena Vista, USA",desktop,,,
997YYZCFOHUQ,7b3002a5e769f,1541067385,115,interaction item image,2062540,TR,"Ağva, Turkey",mobile,,,
75HCAADUR2UB,5f0343b788bf4,1541339578,7,interaction item image,5178072,TR,"Istanbul, Turkey",mobile,,,
E04Y98NTBQ33,0888909c715b4,1541425563,30,interaction item image,2663188,IN,"Mahabaleshwar, India",desktop,,,
D0CAI2UE57CQ,6933fc093894e,1541066475,44,interaction item image,326461,NL,"Antwerp, Belgium",desktop,,,
OHLPR5HRZ6PV,aa4c66340bca9,1541364704,32,search for item,3501478,DE,"Cape Panwa, Thailand",desktop,,,
9LEW1O9ACH52,a5b0052a83771,1541443225,3,search for poi,Downtown Lisbon,CH,"Lisbon, Portugal",desktop,Focus on Distance,,
XN04Q0JPM1BF,f9db73f2afc01,1541205193,204,interaction item image,2736994,CA,"Edmonton, Canada",mobile,,,
C49X15DO5PVD,0c35d96328ff0,1541216007,13,clickout item,1063510,US,"Potrero Grande, Costa Rica",desktop,,974263|3198188|4583644|4068988|8149026|2391013|104418|2749029|937339|1063510|4797620|8546090|1516059|8982178|6470822|5747262|9409456|4562047|7128076|4402040|8628534|10379012|8155298|10583306,337|123|118|165|947|400|1114|353|73|110|284|225|161|73|32|128|110|644|149|189|439|79|141|158
57K3U4D4P0A7,cdfdeecb5e36f,1541463706,7,interaction item image,104732,BR,"Belo Horizonte, Brazil",mobile,,,
7NBMXELQLBQG,6b0e0da3e0cd3,1541452919,4,filter selection,Sort by Price,DE,"Maspalomas, Spain",desktop,Sort by Price,,
J3XIZT8IGCOL,dbddb58c8f630,1541263216,2,clickout item,664366,UK,"London, United Kingdom",mobile,,149056|149135|664366|3218556|46305|1535885|1321090|46686|2429264|18419|12712|48067|149134|970119|12669|2888703|149047|6171602|2627682|2529342|47710|5611046|6230236|47114|880913,67|79|44|157|67|67|181|33|44|92|272|99|33|63|50|56|87|67|56|33|55|185|76|136|173
1R2LVSFY96LV,04952962792d5,1541161455,62,interaction item image,105488,JP,"Surfers Paradise, Australia",desktop,,,
I9D0GNEM5ECD,8131abd9b0291,1541194273,142,interaction item image,102751,BR,"Lake Buena Vista, USA",desktop,,,
1T338BP5W93E,17c7ce3df5b5b,1541148802,1,clickout item,15075,CZ,"Prague, Czech Republic",desktop,,15075|80387|14243|80443|14335|80400|81902|13641|14470|80365|80435|100675|111237|150001|153468|1252118|1372670|5186064|922459|6640260|150031|4832722|920891|111232|913135,82|70|63|91|56|53|58|70|151|117|86|49|61|629|70|62|50|98|249|137|161|108|143|108|98
W6BJIPDSM7AY,c9e140f8a3392,1541346432,7,interaction item deals,2272844,BR,"Natal, Brazil",mobile,,,
DQ516YOXQZ4H,c1691ceac2336,1541103006,22,interaction item rating,21251,IT,"Palermo, Italy",mobile,,,
ESH1NP9OQU65,9c8b9534c649b,1541366598,61,interaction item image,79285,CA,"New York, USA",mobile,,,
GAI0A1CPRMVX,4f71efa45a714,1541402407,73,interaction item image,98804,NZ,"Auckland, New Zealand",desktop,,,
N2WJJ7DVY5H0,eeb3ed2756755,1541032988,5,clickout item,5174164,MY,"Georgetown, Malaysia",desktop,,2269482|7122596|8732626|8907116|571196|8905658|2200918|3183191|4774618|7343288|5194848|5080114|3974974|2615397|5174164|3148670|2049111|5835512|4387756|3135210|7156162|3143985|4042196|5871634|9222824,36|64|37|67|52|111|27|65|29|47|44|24|44|48|27|49|25|34|30|69|33|16|33|59|29
W2M17IV6J1M5,03e00ccb684bd,1541534777,156,filter selection,Good Rating,DE,"London, United Kingdom",desktop,Sort by Price|Good Rating,,
H1H6BIQS72EV,19afa3ab074c5,1541034712,18,interaction item image,34471,MX,"Cancun, Mexico",mobile,,,
TIOQL117KNWT,18e2ae6e58a4f,1541406366,799,interaction item image,8339664,AA,"Hurghada, Egypt",desktop,,,
K2GYVLQEU7EB,e52b286f80063,1541365823,45,interaction item image,6717254,US,"Kuala Lumpur, Malaysia",desktop,,,
E5L3P0TTIWCO,858efa990a4d4,1541379460,2,search for destination,"South Bend, USA",US,"South Bend, USA",desktop,,,
RIJ9F1VNH4EE,48e3a49397fca,1541048980,43,interaction item image,57995,US,"Las Vegas, USA",mobile,,,
YYDHG6X9B0GG,a40ef0ba37895,1541399356,26,interaction item image,2581538,AU,"Patong Beach, Thailand",tablet,,,
ON415V970MZM,977491084eeb7,1541451648,107,interaction item image,406571,US,"Vicksburg, USA",tablet,,,
