item_id,properties
2851908,Satellite TV|Telephone|Convenience Store|Sitting Area (Rooms)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|2 Star|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Business Centre|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fitness|Excellent Rating|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2852574,Safe (Hotel)|Reception (24/7)|Cable TV|Satisfactory Rating|Terrace (Hotel)|Television|Business Hotel|Shower|Good Rating|Family Friendly|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|From 2 Stars|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2852882,Cable TV|Hotel Bar|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Guest House|Shower|Good Rating|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2856179,Satellite TV|Telephone|Convenience Store|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Terrace (Hotel)|Television|Business Hotel|Shower|Good Rating|Desk|WiFi (Public Areas)|Openable Windows|Hostel|Conference Rooms|Self Catering|Non-Smoking Rooms|Car Park|Computer with Internet|Pet Friendly|WiFi (Rooms)|Central Heating
2858176,Telephone|Hotel|Reception (24/7)|Cable TV|2 Star|Luxury Hotel|Shower|From 3 Stars|WiFi (Public Areas)|Free WiFi (Combined)|From 2 Stars|Free WiFi (Rooms)|Car Park|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)
2858195,Hotel|Luxury Hotel|WiFi (Public Areas)|Free WiFi (Combined)|3 Star|Free WiFi (Rooms)|WiFi (Rooms)|Free WiFi (Public Areas)
2860241,Satellite TV|Farmstay|Sitting Area (Rooms)|Country Hotel|Sun Umbrellas|Adults Only|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Deck Chairs|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Ironing Board|Free WiFi (Combined)|Gay-friendly|Electric Kettle|House / Apartment|Accessible Hotel|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Eco-Friendly hotel|Car Park|Concierge|Fan|Honeymoon|Large Groups|Singles|Excellent Rating|Childcare|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2861000,Sitting Area (Rooms)|Air Conditioning|Cable TV|Sun Umbrellas|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Cot|Hairdryer|Good Rating|Deck Chairs|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Electric Kettle|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Excellent Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2862771,Convenience Store|Reception (24/7)|Air Conditioning|Country Hotel|Sun Umbrellas|Massage|Bathtub|Satisfactory Rating|Hiking Trail|Theme Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Direct beach access|Shower|Microwave|Swimming Pool (Outdoor)|Good Rating|Deck Chairs|Bed & Breakfast|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Restaurant|Ironing Board|Free WiFi (Combined)|Tennis Court|Gay-friendly|Conference Rooms|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Jacuzzi (Hotel)|Doctor On-Site|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2866259,Satellite TV|Airport Shuttle|On-Site Boutique Shopping|Air Conditioning|Bathtub|Terrace (Hotel)|Television|Guest House|Shower|Microwave|Hairdryer|Openable Windows|Restaurant|Sauna|Electric Kettle|Car Park|Fridge|WiFi (Rooms)
2870463,Golf Course|Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|2 Star|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Hairdryer|Beauty Salon|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Business Centre|Electric Kettle|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2873943,Satellite TV|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|From 2 Stars|Business Centre|Conference Rooms|3 Star|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Fitness|Large Groups|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2874664,Telephone|Air Conditioning|Cable TV|Bathtub|Television|Shower|Microwave|Swimming Pool (Outdoor)|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Motel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2876270,Sitting Area (Rooms)|Country Hotel|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Guest House|Shower|Microwave|Szep Kartya|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Electric Kettle|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Large Groups|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2877985,Sitting Area (Rooms)|Air Conditioning|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Shower|Cot|Beach|Good Rating|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Electric Kettle|Self Catering|Free WiFi (Rooms)|Car Park|Pet Friendly|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Central Heating
2879248,Hotel|Cable TV|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Microwave|Cot|Beach|Good Rating|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Solarium|Conference Rooms|3 Star|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2880002,Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Hairdryer|Beach|Good Rating|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Free WiFi (Rooms)|Car Park|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2880128,Airport Shuttle|Safe (Hotel)|Hotel|Reception (24/7)|Air Conditioning|Country Hotel|Cable TV|Massage|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Business Hotel|Shower|Swimming Pool (Outdoor)|Health Retreat|From 3 Stars|Convention Hotel|Good Rating|4 Star|From 4 Stars|Organised Activities|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Spa (Wellness Facility)|Restaurant|Laundry Service|Ironing Board|Romantic|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Car Park|Concierge|Singles|Computer with Internet|WiFi (Rooms)|Washing Machine
2882058,Satellite TV|Airport Shuttle|Cosmetic Mirror|Telephone|Sitting Area (Rooms)|Air Conditioning|Satisfactory Rating|Very Good Rating|Television|Shower|Microwave|Hairdryer|Good Rating|Desk|WiFi (Public Areas)|Laundry Service|Free WiFi (Combined)|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Pet Friendly|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Central Heating
2882632,Sailing|Safe (Hotel)|Reception (24/7)|Air Conditioning|Hotel Bar|Pool Table|Adults Only|Terrace (Hotel)|Business Hotel|Organised Activities|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Hostel|Free WiFi (Combined)|Boat Rental|Gay-friendly|From 2 Stars|Business Centre|Bowling|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Fitness|Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)
2891099,Satellite TV|Hotel|Reception (24/7)|Wheelchair Accessible|Hotel Bar|2 Star|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Ski Resort|Good Rating|Skiing|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Tennis Court|Conference Rooms|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2891186,Cosmetic Mirror|Massage|Pool Table|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Shower|Hairdryer|Ski Resort|Beauty Salon|Good Rating|Deck Chairs|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Conference Rooms|Sauna|Electric Kettle|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Body Treatments|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2894682,Airport Shuttle|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Guest House|Shower|Hairdryer|From 3 Stars|Good Rating|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|From 2 Stars|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2897089,Wheelchair Accessible|Country Hotel|Sun Umbrellas|Hotel Bar|Pool Table|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Beach|Good Rating|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2901422,Airport Shuttle|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Massage|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Good Rating|4 Star|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|Conference Rooms|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Eco-Friendly hotel|Car Park|Concierge|Safe (Rooms)|Flatscreen TV|Singles|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift
2901446,Telephone|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Beach|From 3 Stars|Good Rating|Deck Chairs|Family Friendly|Balcony|Openable Windows|Ironing Board|Romantic|From 2 Stars|Bike Rental|Self Catering|Non-Smoking Rooms|Singles|Fridge|Serviced Apartment|Swimming Pool (Combined Filter)|Washing Machine|Central Heating
2901796,Airport Shuttle|Hotel|2 Star|Room Service|Luxury Hotel|Hairdryer|WiFi (Public Areas)|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|WiFi (Rooms)|Free WiFi (Public Areas)
2902566,Safe (Hotel)|Telephone|Hotel|Convenience Store|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Gym|Hairdryer|Nightclub|Beach|From 3 Stars|Convention Hotel|Good Rating|4 Star|From 4 Stars|Family Friendly|Desk|WiFi (Public Areas)|Restaurant|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
2902640,Golf Course|Airport Shuttle|Farmstay|Sitting Area (Rooms)|Wheelchair Accessible|Country Hotel|Cable TV|Sun Umbrellas|Pool Table|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Guest House|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Accessible Parking|Good Rating|Deck Chairs|Family Friendly|WiFi (Public Areas)|Horse Riding|Openable Windows|Express Check-In / Check-Out|Restaurant|Ironing Board|Free WiFi (Combined)|Tennis Court|Boat Rental|Gay-friendly|Bowling|Conference Rooms|Sauna|Electric Kettle|Accessible Hotel|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fitness|Flatscreen TV|Large Groups|Excellent Rating|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2902720,Reception (24/7)|Satisfactory Rating|Very Good Rating|Business Hotel|Shower|Good Rating|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Pousada (BR)|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fan|Honeymoon|Singles|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)
2902800,Safe (Hotel)|Telephone|Hotel|Farmstay|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Pool Table|5 Star|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Hydrotherapy|Terrace (Hotel)|Towels|Television|Shower|Spa Hotel|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Hypoallergenic Bedding|Beauty Salon|Accessible Parking|From 3 Stars|Good Rating|From 4 Stars|Organised Activities|Table Tennis|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Horse Riding|Hot Stone Massage|Openable Windows|Restaurant|Bungalows|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|Solarium|Conference Rooms|Sauna|Accessible Hotel|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Concierge|Fitness|Swimming Pool (Indoor)|Fan|Jacuzzi (Hotel)|Body Treatments|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine
2903423,Hotel|Reception (24/7)|Air Conditioning|2 Star|Satisfactory Rating|Television|Business Hotel|Shower|Beach|Good Rating|Family Friendly|Desk|Restaurant|Laundry Service|From 2 Stars|Conference Rooms|Car Park|Honeymoon
2905308,Country Hotel|Sun Umbrellas|Pool Table|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Table Tennis|Deck Chairs|Bed & Breakfast|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2906082,Telephone|Hotel|Reception (24/7)|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Steam Room|Good Rating|Family Friendly|Desk|Express Check-In / Check-Out|Ironing Board|From 2 Stars|3 Star|Computer with Internet|Lift
2906684,Cosmetic Mirror|Hotel|Air Conditioning|Satisfactory Rating|Luxury Hotel|Television|Business Hotel|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Free WiFi (Combined)|Romantic|From 2 Stars|3 Star|Free WiFi (Rooms)|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift
2909908,Satellite TV|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Massage|Hotel Bar|Club Hotel|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Good Rating|Radio|Organised Activities|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|Solarium|Halal Food|Conference Rooms|3 Star|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Eco-Friendly hotel|Car Park|Concierge|Safe (Rooms)|Singles|Excellent Rating|Childcare|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2911810,Hotel|2 Star|Satisfactory Rating|Luxury Hotel|Television|Good Rating|From 2 Stars
2914452,Satellite TV|Cosmetic Mirror|Hotel|Sitting Area (Rooms)|Reception (24/7)|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Steam Room|From 3 Stars|Good Rating|4 Star|Desk|WiFi (Public Areas)|Ironing Board|From 2 Stars|Business Centre|Electric Kettle|Computer with Internet|Lift
2919406,Satellite TV|Telephone|Hotel|Hotel Bar|2 Star|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Good Rating|From 2 Stars|Jacuzzi (Hotel)
2924216,Sitting Area (Rooms)|Country Hotel|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Very Good Rating|Television|Shower|Ski Resort|Good Rating|Radio|Family Friendly|Skiing|WiFi (Public Areas)|Horse Riding|Openable Windows|Ironing Board|Free WiFi (Combined)|Sauna|Electric Kettle|House / Apartment|Self Catering|Free WiFi (Rooms)|Car Park|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
2932848,Airport Shuttle|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Shower|Swimming Pool (Outdoor)|Beach|From 3 Stars|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Free WiFi (Combined)|From 2 Stars|3 Star|Free WiFi (Rooms)|Playground|Car Park|Large Groups|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
2940342,Satellite TV|Resort|Cable TV|Television|Shower|WiFi (Public Areas)|Free WiFi (Combined)|Car Park|Free WiFi (Public Areas)
2940579,Sitting Area (Rooms)|Wheelchair Accessible|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Hairdryer|Beach|Good Rating|Radio|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Electric Kettle|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fan|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2940690,Satellite TV|Cosmetic Mirror|Telephone|Convenience Store|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Hotel Bar|Satisfactory Rating|Television|Shower|Steam Room|Microwave|Hairdryer|Ski Resort|Good Rating|Skiing|Restaurant|Conference Rooms|Sauna|Electric Kettle|House / Apartment|Self Catering|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Flatscreen TV|Singles|Fridge|Swimming Pool (Combined Filter)|Lift|Central Heating
2941162,Convenience Store|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Camping Site|Very Good Rating|Television|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Radio|WiFi (Public Areas)|Openable Windows|Bungalows|Ironing Board|Free WiFi (Combined)|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fan|Jacuzzi (Hotel)|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
2953842,Satellite TV|Hotel|Sitting Area (Rooms)|Reception (24/7)|Cable TV|Massage|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|From 3 Stars|Good Rating|4 Star|From 4 Stars|Desk|WiFi (Public Areas)|Restaurant|Ironing Board|From 2 Stars|Business Centre|Concierge|Hairdresser|Computer with Internet
2954814,Satellite TV|Cosmetic Mirror|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Satisfactory Rating|Luxury Hotel|Television|Business Hotel|Steam Room|Beach|From 3 Stars|Good Rating|4 Star|From 4 Stars|Family Friendly|Desk|WiFi (Public Areas)|Ironing Board|Romantic|From 2 Stars|Conference Rooms|Electric Kettle|Non-Smoking Rooms|Jacuzzi (Hotel)
2956000,Satellite TV|Airport Shuttle|Telephone|Hotel|Massage|Hotel Bar|Satisfactory Rating|Luxury Hotel|Very Good Rating|Steam Room|From 3 Stars|Good Rating|4 Star|From 4 Stars|Desk|WiFi (Public Areas)|Ironing Board|From 2 Stars|Conference Rooms|Electric Kettle|Concierge|Computer with Internet|Lift
